battery_id,battery_formula,working_ion,max_voltage_step,elements,nelements,max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,stability_charge,stability_discharge,material_ids
mp-25280_Li,Li0-1V2O5,Li,0,"[Element V, Element O]",2,0.003824573,3.112703816,141.9412096,440.4624802,441.8209449,1371.029243,0.008959156,0.070097906,"[MPID(mp-25280), MPID(mp-627993)]"
mp-752821_Li,Li0-7V5O12,Li,0.711544793,"[Element V, Element O]",2,0.061116546,3.019027772,378.7909927,1427.957252,1143.580527,4311.042601,0.090073106,0.034723938,"[MPID(mp-772530), MPID(mp-752821), MPID(mp-764771), MPID(mp-776654), MPID(mp-1177023)]"
mp-26027_Li,Li0-1Ni(PO3)3,Li,0,"[Element Ni, Element P, Element O]",3,0.032603951,5.815260436,88.58521173,258.4561673,515.146077,1502.989924,0.075447045,0.001473002,"[MPID(mp-1101496), MPID(mp-26027)]"
mp-25979_Li,Li0-1Ni(PO3)4,Li,0,"[Element Ni, Element P, Element O]",3,0.040852317,5.927386016,70.24880275,186.9059285,416.3917711,1107.863587,0.109502716,0.043846169,"[MPID(mp-540079), MPID(mp-25979)]"
mp-19340_Li,Li0-1VO2,Li,0.113489392,"[Element V, Element O]",2,0.027620073,2.948688788,298.1875111,1176.488939,879.2621709,3469.099744,0.138130572,0,"[MPID(mp-714944), MPID(mp-1272159), MPID(mp-19340), MPID(mp-25199), MPID(mp-1222527), MPID(mp-754922), MPID(mp-1276849), MPID(mp-1276026)]"
mp-32363_Li,Li0-1NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.02988678,5.187132333,111.8696709,348.7561607,580.2827872,1809.044358,0.156990544,0.0721172,"[MPID(mp-32363), MPID(mp-705331), MPID(mp-32396)]"
mp-19013_Li,Li0-1V2O5,Li,0,"[Element V, Element O]",2,0.073079071,3.225302118,141.9412096,423.523145,457.8032841,1365.990097,0.011343075,0.058109047,"[MPID(mp-25233), MPID(mp-19013)]"
mp-25847_Li,Li1-3Ni2(PO4)3,Li,0,"[Element Ni, Element P, Element O]",3,0.081941517,4.969451751,126.6838485,424.3848557,629.549273,2108.960064,0.158281959,0.074489085,"[MPID(mp-25848), MPID(mp-25847)]"
mp-26892_Li,Li0-1Ni2P3O11,Li,0,"[Element Ni, Element P, Element O]",3,0.069211697,5.959006788,68.15510048,222.9833893,406.1367064,1328.759531,0.19387952,0.093799559,"[MPID(mp-26892), MPID(mp-32389)]"
mp-26313_Li,Li0-4Ni5(P3O11)2,Li,0,"[Element Ni, Element P, Element O]",3,0.03341957,4.835588507,124.794401,424.8077718,603.4543714,2054.195579,0.08243016,0.02307269,"[MPID(mp-26314), MPID(mp-26313)]"
mp-6373_Li,Li0-5Fe2(PO4)3,Li,1.664077292,"[Element Fe, Element P, Element O]",3,0.046032483,4.085692723,310.6992412,920.7038812,1269.421629,3761.713148,0.102638375,0.042778157,"[MPID(mp-26412), MPID(mp-849334), MPID(mp-25993), MPID(mp-1177302), MPID(mp-26070), MPID(mp-543094), MPID(mp-759608), MPID(mp-766709), MPID(mp-759437), MPID(mp-26069), MPID(mp-6373), MPID(mp-759282), MPID(mp-780568)]"
mp-19000_Li,Li0-2VPO5,Li,1.078702237,"[Element V, Element P, Element O]",3,0.104498227,3.106591852,304.9187253,976.0249031,947.2580277,3032.111011,0.00987572,0.076318012,"[MPID(mp-763482), MPID(mp-26465), MPID(mp-780725), MPID(mp-19000), MPID(mp-559299), MPID(mp-27055)]"
mp-26103_Li,Li0-4.5V2(PO4)3,Li,0.85357172,"[Element V, Element P, Element O]",3,0.117195485,3.012333953,288.5108905,809.3923759,869.0911515,2438.160135,0.014576927,0.038521723,"[MPID(mp-26104), MPID(mp-1101601), MPID(mp-758511), MPID(mp-831152), MPID(mp-760371), MPID(mp-777185), MPID(mp-760985), MPID(mp-26962), MPID(mp-1101492), MPID(mp-1101493), MPID(mp-26103), MPID(mp-26712), MPID(mp-697749), MPID(mp-849376), MPID(mp-766125), MPID(mp-766372), MPID(mp-1177831), MPID(mp-26711), MPID(mp-705293), MPID(mp-774346), MPID(mp-775921), MPID(mp-1176893), MPID(mp-761150), MPID(mp-770403)]"
mp-777469_Li,Li0-0.25VO2,Li,0,"[Element V, Element O]",2,0.023879826,2.190126183,79.12992932,286.3863316,173.3045301,627.2222034,0.038333638,0.079572727,"[MPID(mp-777469), MPID(mp-1236354), MPID(mp-1232998), MPID(mp-1235567)]"
mp-753788_Li,Li0-1Ni(PO3)3,Li,0,"[Element Ni, Element P, Element O]",3,0.025340407,5.184059653,88.58521173,262.955591,459.231022,1363.17747,0.078800739,0.049672917,"[MPID(mp-753788), MPID(mp-759771)]"
mp-27080_Li,Li0-4Ni3P4O15,Li,2.190567417,"[Element Ni, Element P, Element O]",3,0.052109626,5.470979166,188.8325044,612.3814601,1033.098698,3350.32621,0.244016767,0.031797467,"[MPID(mp-1101501), MPID(mp-27080), MPID(mp-540518)]"
mp-754108_Li,Li0-4MnCo3O8,Li,1.61798472,"[Element Mn, Element Co, Element O]",3,0.108876429,3.390423123,276.6627138,1202.483175,938.0036623,4076.926761,0.02150147,0.07603031,"[MPID(mp-773602), MPID(mp-756037), MPID(mp-755265), MPID(mp-774219), MPID(mp-861547), MPID(mp-1287546), MPID(mp-1296423), MPID(mp-1303340), MPID(mp-1313454), MPID(mp-1314136), MPID(mp-755862), MPID(mp-1277684), MPID(mp-1304075), MPID(mp-754108), MPID(mp-1275723), MPID(mp-1280534), MPID(mp-1282801), MPID(mp-1291752), MPID(mp-758163), MPID(mp-1174054)]"
mp-26685_Li,Li0-1Ni(PO3)4,Li,0,"[Element Ni, Element P, Element O]",3,0.081371454,5.136543293,70.24880275,175.7264386,360.8360166,902.6264598,0.097212281,0.076174242,"[MPID(mp-26686), MPID(mp-26685)]"
mp-18896_Li,Li0-3V6O13,Li,0.48361416,"[Element V, Element O]",2,0.068278613,2.587638883,150.4393436,544.675313,389.2826951,1409.423019,0.016361282,0.083812208,"[MPID(mp-870306), MPID(mp-555660), MPID(mp-542665), MPID(mp-18896), MPID(mp-19457), MPID(mp-31372), MPID(mp-774495)]"
mp-26480_Li,Li0-2NiP2O7,Li,1.855174742,"[Element Ni, Element P, Element O]",3,0.027245273,5.720078012,217.4397199,677.8833435,1243.772161,3877.545608,0.30331715,0.02608395,"[MPID(mp-690014), MPID(mp-26480), MPID(mp-584129)]"
mp-18911_Li,Li0-2VP2O7,Li,0.771867583,"[Element V, Element P, Element O]",3,0.116919863,2.908027082,224.4992055,607.5881896,652.8497695,1766.88291,0.001825057,0.016683969,"[MPID(mp-25294), MPID(mp-18911), MPID(mp-754669)]"
mp-772492_Li,Li0-3V12O29,Li,0,"[Element V, Element O]",2,0.005894883,3.62870764,73.35478456,251.9333585,266.1830672,914.1925026,0.033319398,0.029824803,"[MPID(mp-773019), MPID(mp-772492), MPID(mp-773021)]"
mp-758066_Li,Li0-2V3(P2O7)2,Li,0,"[Element V, Element P, Element O]",3,0.034496364,3.061895333,104.1657132,334.0277083,318.9445113,1022.757881,0.097510773,0.045533919,"[MPID(mp-883548), MPID(mp-758066)]"
mp-776152_Li,Li0-1V2O5,Li,0,"[Element V, Element O]",2,0.016409184,3.637915081,141.9412096,451.9709352,516.3700671,1644.231881,0.003877445,0,"[MPID(mp-776152), MPID(mp-777667)]"
mp-26691_Li,Li2-3Ni(PO4)2,Li,0,"[Element Ni, Element P, Element O]",3,0.00428164,4.940689533,99.46399568,317.7702676,491.4207224,1570.004235,0.119060127,0.060818139,"[MPID(mp-26692), MPID(mp-26691)]"
mp-25823_Li,Li0-1Ni2(PO3)5,Li,0,"[Element Ni, Element P, Element O]",3,0.008060611,5.435916183,51.62195828,149.9564013,280.6126385,815.1504284,0.074298407,0.045813898,"[MPID(mp-704988), MPID(mp-25823)]"
mp-851093_Li,Li0-2.5Ni3(P2O7)2,Li,0,"[Element Ni, Element P, Element O]",3,0.001163444,4.525267625,123.778511,437.1111642,560.1308885,1978.045,0.090068308,0.034566132,"[MPID(mp-851093), MPID(mp-886210)]"
mp-26195_Li,Li0-2Ni(PO3)4,Li,0.23528771,"[Element Ni, Element P, Element O]",3,0.053504692,5.626220163,137.9872165,400.2430375,776.3464596,2251.855448,0.108248404,0.015680227,"[MPID(mp-504269), MPID(mp-695783), MPID(mp-26195)]"
mp-752640_Li,Li3-5V7O12,Li,0,"[Element V, Element O]",2,0.009915311,1.813055793,91.89788702,391.8969544,166.6159964,710.5310435,0.081754314,0.051072793,"[MPID(mp-752640), MPID(mp-764746)]"
mp-18934_Li,Li0-1V2O5,Li,0,"[Element V, Element O]",2,0.014693703,3.203716033,141.9412096,437.4419773,454.7393291,1401.439876,0,0.050882117,"[MPID(mp-25279), MPID(mp-555869), MPID(mp-18934)]"
mp-1013987_Li,Li0-1Ni2P2O9,Li,0,"[Element Ni, Element P, Element O]",3,0.069198922,5.268835358,81.15023258,276.118521,427.5672147,1454.823027,0.225696044,0.143404991,"[MPID(mp-1044234), MPID(mp-1013987)]"
mp-27503_Li,Li1-4.75V3O8,Li,0.444495746,"[Element V, Element O]",2,0.020674977,2.798493662,320.2961549,1145.526429,896.3467596,3205.74845,0.003030764,0.050259097,"[MPID(mp-27503), MPID(mp-766385), MPID(mp-756397), MPID(mp-28699), MPID(mp-1223171), MPID(mp-755827), MPID(mp-756858)]"
mp-27049_Li,Li5-14Ni9(P2O7)8,Li,0,"[Element Ni, Element P, Element O]",3,0.01720228,5.066215666,119.5924499,373.0264148,605.8811432,1889.832267,0.102147876,0.023449304,"[MPID(mp-27049), MPID(mp-540237)]"
mp-19394_Li,Li0-1.25VO2,Li,1.79986167,"[Element V, Element O]",2,0.068343315,2.391421021,365.6746672,1414.310988,874.4820861,3382.213028,0.16138561,0.053815585,"[MPID(mp-714960), MPID(mp-1288227), MPID(mp-1176523), MPID(mp-761629), MPID(mp-771611), MPID(mp-1780502), MPID(mp-25283), MPID(mp-634430), MPID(mp-19394), MPID(mp-1284801), MPID(mp-1302334), MPID(mp-35796), MPID(mp-756894), MPID(mp-756794)]"
mp-766524_Li,Li0-1Ni(PO3)3,Li,0,"[Element Ni, Element P, Element O]",3,0.00381757,5.751060566,88.58521173,279.1606789,509.4589179,1605.469972,0.070226906,0.001211435,"[MPID(mp-766524), MPID(mp-1176610)]"
mp-32395_Li,Li0-2Ni3(P2O7)2,Li,0,"[Element Ni, Element P, Element O]",3,0.013343425,4.957691068,99.66175904,355.3876695,494.0922127,1761.902275,0.078364111,0.025383586,"[MPID(mp-1101547), MPID(mp-32395)]"
mp-26511_Li,Li0-1Ni4(PO4)3,Li,0,"[Element Ni, Element P, Element O]",3,0.001722128,4.545262138,50.89255838,221.5524289,231.3200187,1007.013867,0.041007583,0.027251347,"[MPID(mp-26512), MPID(mp-26511)]"
mp-758298_Li,Li1-2NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.032642107,4.673162708,108.7198599,338.2531924,508.0655951,1580.712205,0.080177567,0.043188862,"[MPID(mp-766087), MPID(mp-758298)]"
mp-32314_Li,Li0-2NiP2O7,Li,0.651538273,"[Element Ni, Element P, Element O]",3,0.068240724,5.027659912,217.4397199,662.531003,1093.212963,3330.980564,0.162747725,0.024345778,"[MPID(mp-689834), MPID(mp-32314), MPID(mp-32383), MPID(mp-585376)]"
mp-27060_Li,Li0-6Ni5(P2O7)4,Li,3.815506898,"[Element Ni, Element P, Element O]",3,0.044147686,5.472516512,155.9909056,508.8221534,853.6628065,2784.537636,0.203491799,0.038332059,"[MPID(mp-705436), MPID(mp-27060), MPID(mp-705432)]"
mp-777879_Li,Li0-1Ni4(PO4)3,Li,0,"[Element Ni, Element P, Element O]",3,0.012874936,4.307069493,50.89255838,188.31956,219.1977856,811.1054318,0.051322082,0.048959753,"[MPID(mp-777879), MPID(mp-861635)]"
mp-585319_Li,Li0-1FePO4,Li,0,"[Element Fe, Element P, Element O]",3,0.083647768,-2.145915518,169.8905256,489.8231954,-364.5707152,-1051.119196,0.010253061,0.794567962,"[MPID(mp-704299), MPID(mp-585319)]"
mp-25422_Li,Li0-1VPO4,Li,0.07942909,"[Element V, Element P, Element O]",3,0.042051367,2.408275798,175.340556,580.1286882,422.2684174,1397.10988,0.026620015,0.00627942,"[MPID(mp-26110), MPID(mp-753869), MPID(mp-25422)]"
mp-754451_Li,Li0-3V5O12,Li,0,"[Element V, Element O]",2,0.001651461,3.11019927,171.9795429,524.2198466,534.8906488,1630.428184,0.032232852,0.075774925,"[MPID(mp-754451), MPID(mp-777675)]"
mp-705398_Li,Li0-2FeP4O13,Li,0.4079959,"[Element Fe, Element P, Element O]",3,0.065199055,5.459704826,133.4687765,326.3014173,728.700123,1781.509423,0.156072722,0.075954215,"[MPID(mp-1101552), MPID(mp-705398), MPID(mp-759091)]"
mp-19430_Li,Li0-3.5Fe2(PO4)3,Li,1.9776968,"[Element Fe, Element P, Element O]",3,0.066148546,4.556625588,222.8693799,657.1000805,1015.532319,2994.15904,0.096099301,0.017300388,"[MPID(mp-26582), MPID(mp-1101593), MPID(mp-776769), MPID(mp-19430), MPID(mp-1177121), MPID(mp-25300), MPID(mp-26704), MPID(mp-26054), MPID(mp-26581), MPID(mp-26703), MPID(mp-697784), MPID(mp-766373), MPID(mp-771817), MPID(mp-585226), MPID(mp-705329), MPID(mp-758654), MPID(mp-775523), MPID(mp-849395), MPID(mp-761017)]"
mp-705024_Li,Li0-2VP2O7,Li,1.755447955,"[Element V, Element P, Element O]",3,0.01995992,3.075299818,224.4992055,630.2197646,690.4023659,1938.114728,0.067569795,0.043592461,"[MPID(mp-705024), MPID(mp-705056), MPID(mp-752869), MPID(mp-1365117)]"
mp-6396_Li,Li0-4V2(PO4)3,Li,1.196479203,"[Element V, Element P, Element O]",3,0.125278658,3.202977596,258.6010318,728.3421648,828.2933111,2332.863636,0.016242477,0.02301737,"[MPID(mp-26124), MPID(mp-26123), MPID(mp-729675), MPID(mp-849384), MPID(mp-6396), MPID(mp-760234), MPID(mp-850007), MPID(mp-758869), MPID(mp-776244), MPID(mp-849421), MPID(mp-766682), MPID(mp-1199961), MPID(mp-26957), MPID(mp-759481), MPID(mp-849317), MPID(mp-771281), MPID(mp-849426), MPID(mp-1202865), MPID(mp-643154), MPID(mp-757321), MPID(mp-759065)]"
mp-585202_Li,Li0-2Ni4P4O15,Li,0,"[Element Ni, Element P, Element O]",3,0.021159734,4.47152366,87.50909014,287.6712569,391.298967,1286.328831,0.059779156,0.044671463,"[MPID(mp-585202), MPID(mp-705401)]"
mp-25898_Li,Li1-3Ni2(PO4)3,Li,0,"[Element Ni, Element P, Element O]",3,0.054592818,4.91642117,126.6838485,389.321749,622.8311548,1914.069689,0.161397766,0.082596369,"[MPID(mp-25898), MPID(mp-504139), MPID(mp-705397)]"
mp-25991_Li,Li0-2Ni3(P2O7)2,Li,0,"[Element Ni, Element P, Element O]",3,0.002121583,5.060933101,99.66175904,350.0062501,504.3814952,1771.358217,0.060395616,0,"[MPID(mp-25992), MPID(mp-25991)]"
mp-504236_Li,Li0-3Ni3(PO4)4,Li,0,"[Element Ni, Element P, Element O]",3,0.02404864,5.37508524,139.4001836,430.5170931,749.2878694,2314.066073,0.203270946,0.063380621,"[MPID(mp-1101533), MPID(mp-504236)]"
mp-26841_Li,Li0-1Ni(PO3)3,Li,0,"[Element Ni, Element P, Element O]",3,0.010084422,5.066259283,88.58521173,219.2658439,448.7956513,1110.857617,0.04759346,0.029109042,"[MPID(mp-26842), MPID(mp-26841)]"
mp-32398_Li,Li2-3Ni(PO4)2,Li,0,"[Element Ni, Element P, Element O]",3,0.011522476,4.980682231,99.46399568,316.8892416,495.3985559,1578.324615,0.125485596,0.063928025,"[MPID(mp-540059), MPID(mp-32398)]"
mp-26141_Li,Li0-1Ni(PO3)4,Li,0,"[Element Ni, Element P, Element O]",3,0.006099227,6.085809523,70.24880275,200.5836649,427.5208328,1220.713978,0.109113944,0.034677689,"[MPID(mp-695808), MPID(mp-26141)]"
mp-26679_Li,Li1-3Ni2(PO4)3,Li,0,"[Element Ni, Element P, Element O]",3,0.001901469,4.834790621,126.6838485,432.4564167,612.4898828,2090.836227,0.143551329,0.074697631,"[MPID(mp-26680), MPID(mp-26679)]"
mp-26191_Li,Li0-3Ni2P5O16,Li,0,"[Element Ni, Element P, Element O]",3,0.027142952,5.065938405,146.4377737,428.4469533,741.8447418,2170.485875,0.085535222,0.017138384,"[MPID(mp-32393), MPID(mp-26191), MPID(mp-26192)]"
mp-25967_Li,Li0-1NiPO4,Li,0,"[Element Ni, Element P, Element O]",3,0.022122932,5.069874553,166.877457,596.2072179,846.0477729,3022.695803,0.186483085,0.051452708,"[MPID(mp-25968), MPID(mp-25967)]"
mp-758148_Li,Li0.5-1NiPO4,Li,0,"[Element Ni, Element P, Element O]",3,0.026178421,4.924767253,83.43872851,261.0761698,410.9163178,1285.739372,0.090102995,0.037600359,"[MPID(mp-766097), MPID(mp-758148)]"
mp-26387_Li,Li0-1NiPO4,Li,0,"[Element Ni, Element P, Element O]",3,9.83E-05,4.925171426,166.877457,518.4020064,821.9000829,2553.218749,0.140307311,0.032545349,"[MPID(mp-26388), MPID(mp-26387)]"
mp-1334697_Li,Li5-14Ni9(P2O7)8,Li,0,"[Element Ni, Element P, Element O]",3,0.017202396,1.559016929,119.5924499,373.0264494,186.446654,581.5545495,3.557779085,3.483965858,"[MPID(mp-1334697), MPID(mp-1336034)]"
mp-504371_Li,Li0-1Ni6P7O24,Li,0,"[Element Ni, Element P, Element O]",3,0.001095748,4.876715253,27.921021,105.1271816,136.162869,512.67533,0.023586496,0.011776633,"[MPID(mp-504372), MPID(mp-504371)]"
mp-777580_Li,Li0-3V5O12,Li,0,"[Element V, Element O]",2,0.010566505,3.373610087,171.9795429,670.7367982,580.1919207,2262.804428,0.070659521,0.068925971,"[MPID(mp-777580), MPID(mp-1177476)]"
mp-1235320_Li,Li0-0.12VO2,Li,0,"[Element V, Element O]",2,0.022063352,2.783306743,39.97456259,137.2775006,111.2614696,382.0853932,0.137107378,0.130873532,"[MPID(mp-1446045), MPID(mp-1235320), MPID(mp-1393040)]"
mp-760992_Li,Li0-2V3O7,Li,0,"[Element V, Element O]",2,0.091834592,3.273561053,192.3305344,577.524815,629.6057467,1890.562742,0.08215866,0.067151449,"[MPID(mp-764115), MPID(mp-772164), MPID(mp-760992)]"
mp-19408_Li,Li0-1V2O5,Li,0,"[Element V, Element O]",2,0.052290662,3.497991531,141.9412096,444.4430657,496.5091492,1554.65808,0.012942245,0.025422144,"[MPID(mp-25288), MPID(mp-19408)]"
mp-25207_Li,Li0-0.67V2O5,Li,0.641709767,"[Element V, Element O]",2,0.015606292,3.531303618,95.80134881,315.5448162,338.3036497,1114.284551,0.029818074,0.034135576,"[MPID(mp-25207), MPID(mp-776037), MPID(mp-27751), MPID(mp-1235037), MPID(mp-1235348), MPID(mp-1235427), MPID(mp-755630)]"
mp-779050_Li,Li0-1.29V2O5,Li,0,"[Element V, Element O]",2,0.05271696,3.315288167,180.5990513,560.726078,598.7378978,1858.968532,0.025970107,0.049371315,"[MPID(mp-831269), MPID(mp-779050)]"
mp-541404_Li,Li0-0.25VO2,Li,0,"[Element V, Element O]",2,0.03358213,2.231662093,79.12992932,298.6687394,176.5912637,666.5277042,0.020010723,0.059464197,"[MPID(mp-541404), MPID(mp-1210897)]"
mp-25927_Li,Li0-1Ni(PO3)3,Li,0,"[Element Ni, Element P, Element O]",3,0.023817935,5.069943593,88.58521173,224.2234614,449.1220267,1136.800301,0.047539342,0.028795624,"[MPID(mp-504150), MPID(mp-25927)]"
mp-26001_Li,Li0-1Ni(PO3)3,Li,0,"[Element Ni, Element P, Element O]",3,0.008507965,5.831597953,88.58521173,284.2174736,516.5933394,1657.442037,0.075535409,0.000388089,"[MPID(mp-26002), MPID(mp-26001)]"
mp-26231_Li,Li0-1NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.014381563,5.481116533,111.8696709,364.044366,613.1707029,1995.369593,0.179771879,0.066101668,"[MPID(mp-26232), MPID(mp-26231)]"
mp-26263_Li,Li0-3Ni3(PO4)4,Li,0,"[Element Ni, Element P, Element O]",3,0.039736402,5.147823918,139.4001836,447.4787671,717.6075994,2303.5419,0.201597328,0.088122573,"[MPID(mp-26264), MPID(mp-26263)]"
mp-25891_Li,Li2-4Ni(PO4)2,Li,0,"[Element Ni, Element P, Element O]",3,0.014144206,5.049700937,193.9324828,525.696343,979.3010401,2654.609316,0.138397685,0.00913616,"[MPID(mp-705031), MPID(mp-26369), MPID(mp-25891)]"
mp-25879_Li,Li0-1Ni3P3O11,Li,0,"[Element Ni, Element P, Element O]",3,0.000406753,4.726485771,59.30372421,218.3530629,280.2982087,1032.042645,0.047426874,0.025196633,"[MPID(mp-585392), MPID(mp-25879)]"
mp-1048029_Li,Li0-1Ni3P3O13,Li,0,"[Element Ni, Element P, Element O]",3,0.051015331,5.233454993,55.3824347,188.8873224,289.8414794,988.5333008,0.193517602,0.140857388,"[MPID(mp-1048029), MPID(mp-1094143)]"
mp-540011_Li,Li1-2Ni(PO3)5,Li,0,"[Element Ni, Element P, Element O]",3,0.064457047,5.827355633,57.33731771,149.9636193,334.1249414,873.8913415,0.096660349,0.050184475,"[MPID(mp-705004), MPID(mp-540011)]"
mp-26384_Li,Li0-1Ni4P7O24,Li,0,"[Element Ni, Element P, Element O]",3,0.014345083,4.677124243,31.81122276,96.95560166,148.7850412,453.473395,0.093565917,0.084700273,"[MPID(mp-26384), MPID(mp-705375)]"
mp-729639_Li,Li0-2Ni5(PO4)4,Li,0,"[Element Ni, Element P, Element O]",3,0.017159571,8.234363788,77.99807249,301.0585906,642.2645036,2479.025957,2.49255083,2.017308636,"[MPID(mp-935922), MPID(mp-729639)]"
mp-32384_Li,Li0-4Ni7(PO4)6,Li,0,"[Element Ni, Element P, Element O]",3,0.058730987,4.376477666,106.3080498,395.9535069,465.2548055,1732.88168,0.059097808,0.04695825,"[MPID(mp-32385), MPID(mp-32384), MPID(mp-704235), MPID(mp-860872)]"
mp-26403_Li,Li0-1NiPO4,Li,0,"[Element Ni, Element P, Element O]",3,0.058039695,5.007095733,166.877457,519.5923889,835.571403,2601.648834,0.152580012,0.031361335,"[MPID(mp-540256), MPID(mp-26403)]"
mp-753547_Li,Li1-2NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.016169506,4.725953423,108.7198599,340.4480289,513.8049943,1608.941527,0.078061254,0.036849683,"[MPID(mp-753784), MPID(mp-753547)]"
mp-767268_Li,Li0-2.5V9O22,Li,0.151526787,"[Element V, Element O]",2,0.005911503,3.570452933,80.94064608,277.0543105,288.9947672,989.2093758,0.035077552,0.035468782,"[MPID(mp-849581), MPID(mp-774591), MPID(mp-773027), MPID(mp-767268), MPID(mp-773031)]"
mp-755482_Li,Li0.5-0.75MnBO3,Li,0,"[Element Mn, Element B, Element O]",3,0.015784861,3.150046953,56.32788217,177.6121858,177.4354736,559.4867248,0.069673847,0.047002029,"[MPID(mp-1570353), MPID(mp-776517), MPID(mp-755482)]"
mp-755030_Li,Li0.5-1MnBO3,Li,0,"[Element Mn, Element B, Element O]",3,0.012613314,3.431894488,111.036005,352.8478689,381.0638535,1210.936656,0.072739469,0.00554239,"[MPID(mp-849588), MPID(mp-831163), MPID(mp-755030), MPID(mp-763194)]"
mp-780433_Li,Li0.5-0.83MnBO3,Li,0,"[Element Mn, Element B, Element O]",3,0.016704538,3.417843353,74.74041278,235.4496592,255.4510231,804.7300528,0.073239911,0.027936239,"[MPID(mp-782642), MPID(mp-780433), MPID(mp-850998)]"
mp-780137_Li,Li0.5-0.75MnBO3,Li,0,"[Element Mn, Element B, Element O]",3,0.009300633,3.447870928,56.32788217,176.7863529,194.2112674,609.5365266,0.072577031,0.03683012,"[MPID(mp-1176667), MPID(mp-780137)]"
mp-26785_Li,Li0-1NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.142703206,5.014135901,111.8696709,378.7308587,560.9297332,1899.007995,0.152702109,0.083945571,"[MPID(mp-26786), MPID(mp-26785)]"
mp-775226_Li,Li0.5-0.88MnBO3,Li,0,"[Element Mn, Element B, Element O]",3,0.00279613,3.406945403,83.88001522,266.9251037,285.7746323,909.3992551,0.069192145,0.019540962,"[MPID(mp-775226), MPID(mp-779303), MPID(mp-777822), MPID(mp-778827), MPID(mp-1177109), MPID(mp-778585), MPID(mp-778679), MPID(mp-779299), MPID(mp-777865)]"
mp-26449_Li,Li0-1NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.051601581,7.475387763,111.8696709,348.0372405,836.2691691,2601.713329,0.362279055,0.050719898,"[MPID(mp-26450), MPID(mp-26449), MPID(mp-1101598)]"
mp-25304_Li,Li0-1NiPO4,Li,0,"[Element Ni, Element P, Element O]",3,0.122488753,4.971688053,166.877457,642.9255177,829.6626594,3196.425115,0.120949799,0.009307963,"[MPID(mp-25304), MPID(mp-26093), MPID(mp-861615)]"
mp-752548_Li,Li0.5-2VO2,Li,0,"[Element V, Element O]",2,0.142385459,1.119152502,415.2165536,1422.624224,464.6906447,1592.133459,0.066210723,0.102808602,"[MPID(mp-752548), MPID(mp-774411)]"
mp-757718_Li,Li0-2MnV(PO4)2,Li,0,"[Element Mn, Element V, Element P, Element O]",4,0.05242064,3.118112198,173.0778929,573.5258368,539.676289,1788.317908,0.034109024,0.003355727,"[MPID(mp-1176429), MPID(mp-757718)]"
mp-780156_Li,Li0.33-0.83MnBO3,Li,0.04627137,"[Element Mn, Element B, Element O]",3,0.024772658,3.469293413,112.1106192,351.7496505,388.9446327,1220.322746,0.092003031,0.021046879,"[MPID(mp-780320), MPID(mp-850410), MPID(mp-780156), MPID(mp-781607), MPID(mp-1176674), MPID(mp-849239)]"
mp-26007_Li,Li0-2NiP2O7,Li,0.574868275,"[Element Ni, Element P, Element O]",3,0.023280925,5.694637031,217.4397199,640.3503484,1238.240281,3646.562807,0.272007238,0.00423252,"[MPID(mp-26008), MPID(mp-26007), MPID(mp-779070)]"
mp-776130_Li,Li0-4V5O12,Li,0.891097025,"[Element V, Element O]",2,0.02854463,2.915020799,225.9515091,669.936928,658.6533485,1952.880079,0.002569261,0.06887143,"[MPID(mp-778252), MPID(mp-776130), MPID(mp-776224), MPID(mp-851075)]"
mp-758440_Li,Li0.38-0.69VO2,Li,0,"[Element V, Element O]",2,0.010592178,2.727768195,95.48796265,362.391085,260.4690275,988.5188759,0.051280869,0.030868075,"[MPID(mp-1177934), MPID(mp-758440)]"
mp-26162_Li,Li1-2NiP2O7,Li,0,"[Element Ni, Element P, Element O]",3,0.003279862,6.065936646,108.7198599,287.5520743,659.4877825,1744.272665,0.182921439,0.021306251,"[MPID(mp-26162), MPID(mp-584012)]"
mp-766536_Li,Li0.33-0.83MnBO3,Li,0.54172165,"[Element Mn, Element B, Element O]",3,0.038421969,3.29098505,112.1106192,352.6462495,368.9543716,1160.553535,0.08875085,0.03335703,"[MPID(mp-780665), MPID(mp-850881), MPID(mp-766536), MPID(mp-781594), MPID(mp-849262), MPID(mp-780693), MPID(mp-850965)]"
mp-780419_Li,Li0.33-0.83MnBO3,Li,0.17863422,"[Element Mn, Element B, Element O]",3,0.023301191,3.440476903,112.1106192,351.2322965,385.7139959,1208.406604,0.09826754,0.029244417,"[MPID(mp-850395), MPID(mp-849301), MPID(mp-850396), MPID(mp-780419), MPID(mp-850782)]"
mp-776447_Li,Li0.33-0.83MnBO3,Li,0.431482645,"[Element Mn, Element B, Element O]",3,0.027181045,3.32948457,112.1106192,350.7114286,373.2705767,1167.68829,0.083091084,0.024882428,"[MPID(mp-776450), MPID(mp-780102), MPID(mp-781617), MPID(mp-780123), MPID(mp-780460), MPID(mp-776447), MPID(mp-780877)]"
